name	rawTweet	date
Susan McPherson	RT @laspao: @SVMcpherson @wolo25 @fortjackson @fortjacksoncg @USArmy Having fun out here @fortjackson with @USArmy @TRADOC @USACIMT #soldie…	Feb 13 2020
Mr Markku Hakali	RT @USArmyReserve: Multiple locations across the 81st Readiness Division’s footprint received the initial fielding of the new #ACFT equipme…	Feb 13 2020
Alea 🦋	that ACFT got my legs weaker than sex, ohmygoodness. 😭	Feb 13 2020
KEYYY	492 on my second ACFT haaaan	Feb 13 2020
Jaime Bellamy, DO, FAAOS	@NaanDerthaal Army ACFT would work. https://t.co/NGhgbhreL0	Feb 13 2020
Tristan O’Brien	RT @aleaa_gotterup: that ACFT got my legs weaker than sex, ohmygoodness. 😭	Feb 13 2020
ABC Columbia	Curtis tests his skills at Fort Jackson in the Army Combat Fitness Test! https://t.co/wGWxAMlRvF… https://t.co/jvaYw0oDxw	Feb 13 2020
James King	First attempt at tying all the events of the #acft together, beat the Heavy standard on all the events which is pre… https://t.co/53B3yenkAn	Feb 13 2020
風華@原稿中	"いつかはPS4と家庭用ACFT欲しいんだよなぁ…
でも家庭用には花合戦とサチュが入ってなくて更に言うとサチュは完全に絶望的なのが辛ぇ……"	Feb 13 2020
Fort Jackson Commanding General	Everybody wants in on the ACFT! @TradocDCG @USACIMT #winning https://t.co/Sdt3sCHUcW	Feb 13 2020
MARINE RADIO	RT @fortjacksoncg: Everybody wants in on the ACFT! @TradocDCG @USACIMT #winning	Feb 13 2020
Felonia Von Pantsuit	RT @natehale: @TheNumba1Guy More than 170 of those combat missions were flown in RF-4C recce jets over Vietnam.  Their motto was “alone, un…	Feb 13 2020
OldNorthState	"RT @USArmy: The #ACFT stressing you out? 

@USAPHC has tips to ""train smart:""

✅ Gradually increase the challenge to your body over time
✅…"	Feb 13 2020
🤩	Word of advice: use hot hands when taking the ACFT in cold weather hehe	Feb 13 2020
Hanna Rogers	RT @aleaa_gotterup: that ACFT got my legs weaker than sex, ohmygoodness. 😭	Feb 13 2020
heisenburgal2o3@gmail.com	RT @natehale: @TheNumba1Guy More than 170 of those combat missions were flown in RF-4C recce jets over Vietnam.  Their motto was “alone, un…	Feb 13 2020
Kara Radzak, PhD, LAT, ATC	"@HunzingerUD Great points @HunzingerUD. I think two things are going on: 1) once the cadets hit the ""heavy"" categor… https://t.co/oaFzqOpoQx"	Feb 13 2020
🇨🇴 El Vale Rafa 🇨🇴	Listen, just took that new Army ACFT, and let me tell you f&amp;$k that test. Imma need @leonaliftsheavy to get my ass… https://t.co/tuEtCNJxSj	Feb 13 2020
1BCT 10MTN	"Wondering what the #ACFT is like?

3-71 Cavalry ""The Ghost Squadron"" invited out @7NewsWatertown to show them how t… https://t.co/8cgsH6uEOV"	Feb 13 2020
Joe	"RT @1BCT10MTN: Wondering what the #ACFT is like?

3-71 Cavalry ""The Ghost Squadron"" invited out @7NewsWatertown to show them how this test…"	Feb 13 2020
Military Matters Podcast	For this Military Matters Review, we talk with Megan Reed of the U.S. Army Center for Initial Training about the AC… https://t.co/Qgs75svP7F	Feb 13 2020
Stars and Stripes	RT @StripesMMPod: For this Military Matters Review, we talk with Megan Reed of the U.S. Army Center for Initial Training about the ACFT. Th…	Feb 13 2020
Megan Reed	I'm clearly over caffeinated☕️, but appreciate the opportunity to appear on @StripesMMPod to discuss the Army Comba… https://t.co/C2fQFMHgFU	Feb 13 2020
Cleavon Hall	RT @StripesMMPod: For this Military Matters Review, we talk with Megan Reed of the U.S. Army Center for Initial Training about the ACFT. Th…	Feb 13 2020
JoePilot, I am the NRA!	RT @natehale: @TheNumba1Guy More than 170 of those combat missions were flown in RF-4C recce jets over Vietnam.  Their motto was “alone, un…	Feb 13 2020
CPT Davis	"Great workout with Future Soldiers from Mobile and Baldwin County! 🇺🇸 
#ThursdayMotivation #ACFT #fitness #ArmyTeam… https://t.co/VLbJxdqOTt"	Feb 13 2020
Air Defense Artillery BOLC	There is strong, but then there is Army Strong. 2LT Oyetuga maxed the ACFT deadlift with a smile on his face!… https://t.co/q9HElwIEja	Feb 13 2020
Remember LochTheScot	RT @StripesMMPod: For this Military Matters Review, we talk with Megan Reed of the U.S. Army Center for Initial Training about the ACFT. Th…	Feb 13 2020
jt simms 🇺🇸	The ACFT is easier than the APFT. I said it.	Feb 13 2020
かもねぎ＠いーぶい	いい意味で両立できる気がする、めがみっくすとACFT	Feb 13 2020
MARINE RADIO	"RT @1BCT10MTN: Wondering what the #ACFT is like?

3-71 Cavalry ""The Ghost Squadron"" invited out @7NewsWatertown to show them how this test…"	Feb 13 2020
Anderson 💜nkotb	"RT @1BCT10MTN: Wondering what the #ACFT is like?

3-71 Cavalry ""The Ghost Squadron"" invited out @7NewsWatertown to show them how this test…"	Feb 13 2020
Ed Hardy	"RT @ada_bolc: There is strong, but then there is Army Strong. 2LT Oyetuga maxed the ACFT deadlift with a smile on his face! 

#Armystrong #…"	Feb 13 2020
Ned Richards	RT @SNAFU_Sara: Doing the acft in sneakers vs your Army boots... whole other slip n slide workout. I’ve done the events in uniform multiple…	Feb 13 2020
Elizabeth Shier	When you see one of your former students, a former ACFT. choir officer, and always-shining star performing at TMEA!… https://t.co/x4AfYooqCH	Feb 13 2020
Rod Rodriguez	RT @StripesMMPod: For this Military Matters Review, we talk with Megan Reed of the U.S. Army Center for Initial Training about the ACFT. Th…	Feb 13 2020
Rod Rodriguez	RT @StripesMMPod: For this Military Matters Review, we talk with Megan Reed of the U.S. Army Center for Initial Training about the ACFT. Th…	Feb 13 2020
Ryan	@RyanFromCA I think I found our ACFT training program. https://t.co/4roVfrgRnE	Feb 13 2020
FirstArmy	Soldiers of First Army's @USArmyReserve  Support Command  recently conducted a diagnostic #ACFT at our headquarters… https://t.co/R1perq86lT	Feb 13 2020
Nick Katsikas	"@TaxikosNinja__ @cynaegeirus https://t.co/cA8jqQ4ywf 

Αυτοί ξέρουν καλύτερα και με έχουν εκπαιδεύσει πριν πολύ καιρο."	Feb 13 2020
YMML ATIS	INFO Y. FROM TIME 1850, ACFT DEPARTING TO THE NORTH EAST EXPECT RWY 34. RWY 27 FOR ALL OTHER OPERATIONS. WND: CALM,… https://t.co/LjWDcnkUeN	Feb 13 2020
Okla. National Guard	"@700Bsb You can find out how the #OKGuard is getting ready for the ACFT on the latest episode of #TheOKGuardShow!
https://t.co/cp1bPw1r75"	Feb 13 2020
Okla. National Guard	You can find out how we're getting ready for the ACFT on the latest episode of #TheOKGuardShow!… https://t.co/urX2T80rEI	Feb 13 2020
JTC Trades	"RT @OKGuard: You can find out how we're getting ready for the ACFT on the latest episode of #TheOKGuardShow!
https://t.co/cp1bPw1r75"	Feb 13 2020
84thTrainingCommand	Want to know how you can start training for the ACFT?  Here are some exercises you can do with little or no equipme… https://t.co/A30RoQ8CR7	Feb 13 2020
amanda	got 3/6 events on the acft , honesty i got this i just need to work on my technique	Feb 13 2020
YMML ATIS	INFO T. ACFT ON THE ALPHA STAR EXP GLS OR RNAV APCH. RWY 34. ALL DEPS MUST REQUEST PUSH BACK ON 127.2. SIGWX: MELBO… https://t.co/dllveIKHaF	Feb 13 2020
YMML ATIS	INFO U. TMP: 26. WND: VARYING 280 &amp; 040/10 KTS. 500FT WIND 360/30. QNH: 1007. ACFT ON THE ALPHA STAR EXP GLS OR RNA… https://t.co/KbKpugoTWW	Feb 13 2020
YMML ATIS	INFO W. ACFT ON THE ALPHA STAR EXP GLS OR RNAV APCH. RWY 34. ALL DEPS MUST REQUEST PUSH BACK ON 127.2. SIGWX: MELBO… https://t.co/YSAWaPB8om	Feb 13 2020
YMML ATIS	INFO X. SIGWX: MELBOURNE WIND SHEAR WARNING 01 CURRENT.EXP TURB IN CCT AREA. WND: VARYING 320 &amp; 020/15 KTS.MAX XW 1… https://t.co/q4CjYUMFw1	Feb 13 2020
RIA-Garrison	RT @FirstArmy: Soldiers of First Army's @USArmyReserve  Support Command  recently conducted a diagnostic #ACFT at our headquarters on @Arse…	Feb 13 2020
YMML ATIS	INFO Y. SIGWX: EXP TURB IN CCT AREA. WX: CAVOK. WND: 350 DEG MNM 13 KTS, MAX 23 KTS.MAX XW 15. 500FT WIND 360/30. A… https://t.co/SFof4TDeLt	Feb 13 2020
YMML ATIS	INFO N. ACFT ON THE ALPHA STAR EXP GLS OR RNAV APCH. RWY 34. ALL DEPS MUST REQUEST PUSH BACK ON 127.2. SIGWX: EXP T… https://t.co/65KiL2BLuE	Feb 13 2020
celine 🧚🏾‍♀️	dawg this ACFT aint no freaking joke	Feb 13 2020
YMML ATIS	INFO O. TMP: 28. WND: 350 DEG MNM 14 KTS, MAX 28 KTS.MAX XW 15. 500FT WIND 360/30. ACFT ON THE ALPHA STAR EXP GLS O… https://t.co/OD40edHNzj	Feb 13 2020
YMML ATIS	INFO P. SIGWX: EXP TURB IN CCT AREA. TMP: 29. WND: 350 DEG MNM 18 KTS, MAX 28 KTS.MAX XW 15 . ACFT ON THE ALPHA STA… https://t.co/6rwgC76ApE	Feb 13 2020
Brown Gerrard	"RT @USArmy: The #ACFT stressing you out? 

@USAPHC has tips to ""train smart:""

✅ Gradually increase the challenge to your body over time
✅…"	Feb 13 2020
Anderson Obermeier	"RT @USArmy: The #ACFT stressing you out? 

@USAPHC has tips to ""train smart:""

✅ Gradually increase the challenge to your body over time
✅…"	Feb 13 2020
700 BSB	The ACFT is coming! As we get closer to October 1st, make sure you are preparing! https://t.co/qEwdQ1pS3D https://t.co/VBQHvawT1x	Feb 13 2020
