name	rawTweet	date
Robert Stone	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Andrew Passons	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
TaelaD	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
kd	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Jason	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Grayson Higgins	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
just claire	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
P-Funk	I might not make it in the army, I can’t do a leg tuck lol	Feb 01 2020
Stephen Sheehan	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Johnny Anzaldua	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Manny j	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Rafael Almanza	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
J Roy	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Joe	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
TJ Thornal	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
Kristen M Kenneth	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"	Feb 01 2020
C⃣E⃣O⃣ O⃣F⃣ C⃣A⃣P⃣S⃣ L⃣O⃣C⃣K⃣	IF YOU WERE A SOMEWHAT SHORT SKELETON COULD YOU TUCK YOUR LEGS INTO YOUR RIBS? WOULD YOU GET STUCK AND HAVE TO WALK… https://t.co/bQiFpIW49A	Feb 01 2020
hostile JAGuar 🐆	worked out my arms hard and I can barely hold my phone rn so tomorrow I will hate myself 😅 but I’m determined to ge… https://t.co/ycSC6sTwg2	Feb 01 2020
