date	label	text
 2020 Mar 26 01:14:33	2	RT @Matthew_4_Trump: It becomes increasingly more clear to us each day that Donald Trump was somehow (whether you believe in God or not) di…
 2020 Mar 26 01:14:33	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:33	2	RT @mikefarb1: Please Retweet for you know. Trump. https://t.co/DvtFBkga4h
 2020 Mar 26 01:14:33	2	What would you do then... “wing it like trump did”. Bare in mind the government is fighting an INVISIBLE enemy and… https://t.co/QKfAHQGyvD
 2020 Mar 26 01:14:33	2	"RT @Peter_Wehner: ""we’re now entering the most dangerous phase of the Trump presidency."" 
https://t.co/o3NPKNxeRc"
 2020 Mar 26 01:14:33	1	RT @joncoopertweets: The Trump campaign issued a cease and desist letter demanding that TV stations stop airing this ad. Watch it and you’l…
 2020 Mar 26 01:14:33	2	"RT @JHWeissmann: And the DC government just sent a text alert saying non-essential businesses will be closed until April 24th.

Looks like…"
 2020 Mar 26 01:14:33	2	"RT @pbntam: People out here thinking there's a difference between ""trump's capitalism"" that puts profit over lives and general capitalism"
 2020 Mar 26 01:14:33	2	RT @CBSNews: 2020 Daily Trail Markers: Trump's political enemies run ads attacking handling of COVID-19 https://t.co/0tgMsefECt https://t.c…
 2020 Mar 26 01:14:33	2	RT @JoyceWhiteVance: The outgoing Obama team gave the Trump team a pandemic playbook. If they’d followed it, the guidance questions would h…
 2020 Mar 26 01:14:33	2	"RT @mitchellvii: NPR is saying they will no longer air the Trump COVID-19 briefings because, ""they cannot fact-check all of the lies in rea…"
 2020 Mar 26 01:14:33	2	RT @MollyJongFast: Good, they’re vertigo inducing lie festivals filled with bullshit happy talk that has almost no basis in reality.  https…
 2020 Mar 26 01:14:33	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:33	2	This image takes place moments before Jesus unsheathes a knife and plunges it into the unsuspecting Trump's back, p… https://t.co/JaZkAN0BmZ
 2020 Mar 26 01:14:33	2	RT @Bill_Maxwell_: Trump has failed our country at a time when we need him most. https://t.co/eBh0ip7WYY
 2020 Mar 26 01:14:33	2	RT @DynastyClaire: If you’re outraged about Trump’s sexual assault allegations but not Biden then you’re absolutely a disgusting human bein…
 2020 Mar 26 01:14:33	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:33	1	RT @AdamParkhomenko: The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q…
 2020 Mar 26 01:14:33	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:14:33	2	"RT @DavidJHarrisJr: It's a set up!
https://t.co/3EUhSJOWOJ"
 2020 Mar 26 01:14:33	2	RT @ShowUngar: Congressman To Trump: Own This Crisis “By Getting Sh*t Done” @RepTimRyan #TrumpMadness #stimulusbill  https://t.co/r444F4TJXz
 2020 Mar 26 01:14:33	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:33	2	RT @riekomc: @HarlanCoben @andylassner This is something that tRump could never understand. The rest of us are crying over this heart touch…
 2020 Mar 26 01:14:33	2	"RT @2Heidishattuck7: I’m no longer watching Trump’s daily pressers. 

I haven’t found my shoe that I threw at the tv yesterday and the remo…"
 2020 Mar 26 01:14:33	2	RT @brhodes: From new sanctions on Iran to pointless stunts at the UN, Trump's global response to a global pandemic disastrously acts as if…
 2020 Mar 26 01:14:33	2	RT @QStorm1111: #BQQM! 💥💥💥
 2020 Mar 26 01:14:33	2	RT @gatewaypundit: Obama Tells Americans to Stay Home For the Foreseeable Future After President Trump Says He Wants to Reopen the Country…
 2020 Mar 26 01:14:33	2	RT @Amy_Siskind: At his Fox News town hall, Trump blamed governors, including Cuomo, for not getting ventilators saying:  “It’s a two-way s…
 2020 Mar 26 01:14:33	2	"RT @diannemando: @AynRandPaulRyan Hire women. Elect women. Just do it.
#FearlessWomen bring out Trump’s psychological issues.
@PaulaReidCBS"
 2020 Mar 26 01:14:33	2	Trump não vai mais cancelar as medidas de isolamento como havia pronunciado. Será que o Jair de Brasília vai fazer a mesma coisa?
 2020 Mar 26 01:14:33	0	"RT @JYSexton: Like other apocalyptic cults, the Cult of the Shining City is not afraid of mass death. 

They'll watch the stock market tick…"
 2020 Mar 26 01:14:33	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:33	2	RT @rebeccaballhaus: A bipartisan group of more than 100 former national security officials—including Chuck Hagel, Michael Hayden and James…
 2020 Mar 26 01:14:33	2	I feel rich. I just got back from the bank where I deposited my 4 rolls of #toiletpaper @jimmykimmel @AndyRichter. @LateNightSeth #trump
 2020 Mar 26 01:14:33	2	RT @glennkirschner2: And here we go. Americans are struggling and suffering and Trump is on TV attacking our allies. World-class idiocy and…
 2020 Mar 26 01:14:33	1	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:14:33	2	RT @NoahShachtman: NBC and CNN producers say they're through airing Trump's virus pressers. “We might take it from the top and then cut awa…
 2020 Mar 26 01:14:33	2	RT @stuartathompson: Trump wants everyone mingling by Easter. So @NickKristof and I worked with two epidemiologists and two mathematicians…
 2020 Mar 26 01:14:33	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:33	2	"RT @atensnut: There’s no doubt:
#TwitterIsGestapo

Far Left Actor Keeps Twitter Acct. After Calling First Lady Melania Trump a ""Dumb FKC!""…"
 2020 Mar 26 01:14:32	2	RT @BobRmhenry1: @Drum3704 @DNC @HillaryClinton @JoeBiden @Matthew_4_Trump @Daytobehappy @MichaelJFell @USMCSDI @zillyjunkie @9MOR17008 @bs…
 2020 Mar 26 01:14:32	2	RT @JoyceWhiteVance: The outgoing Obama team gave the Trump team a pandemic playbook. If they’d followed it, the guidance questions would h…
 2020 Mar 26 01:14:32	2	"RT @AlexWardVox: Fauci tells @ChrisCuomo: “You don’t get to make the timeline, the virus makes the timeline.”

I wonder if he’s said that l…"
 2020 Mar 26 01:14:32	0	"RT @KaivanShroff: WARREN: 2% of every dollar over $50 million should be taxed. 

REPUBLICANS: over our dead bodies

TRUMP: 2% of all Americ…"
 2020 Mar 26 01:14:32	2	RT @JoshSchwerin: The Trump campaign is trying to bully TV stations into taking our ad down. They are not going to be successful because it…
 2020 Mar 26 01:14:32	2	"RT @RyanAFournier: President Trump should not sign this bill if it includes the following: 

- $25M for the Kennedy Center
- $350M for Migr…"
 2020 Mar 26 01:14:32	2	RT @CNN: CNN's Jake Tapper says President Trump gave Americans “a false sense of security” on coronavirus almost one month ago, and critici…
 2020 Mar 26 01:14:32	2	RT @Leslieoo7: @realDonaldTrump Real news: Trump is crying in the White House because he wants to go golfing, have rallies, and go to Mar-a…
 2020 Mar 26 01:14:32	2	RT @codykeenan: Update: they found the briefing book. https://t.co/2Vny21ar2n https://t.co/GncZUKAxNH
 2020 Mar 26 01:14:32	2	RT @PalmerReport: Donald Trump sounds half dead during his latest disastrous press conference https://t.co/K4xE81yPFU
 2020 Mar 26 01:14:32	1	"RT @CAPAction: TRUMP JUST NOW: ""It's hard not to be happy with the job we're doing.""

The U.S. has 63,000+ confirmed coronavirus cases. Nea…"
 2020 Mar 26 01:14:32	2	RT @mattmfm: The Trump campaign today released a cease and desist letter demanding TV stations pull this accurate @prioritiesUSA ad. It’d b…
 2020 Mar 26 01:14:32	2	Fauci Tricks Trump Into Believing There Is No Easter This Year https://t.co/zmxDZ42l5s via @NewYorker
 2020 Mar 26 01:14:32	2	RT @Mediaite: Stunning Poll Finds 60 Percent of Americans Approve of Trump's Coronavirus Response https://t.co/4ZmdVWoBWJ
 2020 Mar 26 01:14:32	2	RT @nahaltoosi: SCOOP: We obtained the detailed National Security Council “pandemic response playbook” left by the Obama team for the Trump…
 2020 Mar 26 01:14:32	2	RT @JackPosobiec: Trump is doing hour-long press conferences every day and Biden is struggling through 5-minute interviews
 2020 Mar 26 01:14:32	2	RT @realTuckFrumper: ‘Mr. President, please’: MSNBC’s Morning Joe begs Trump to stop making unrealistic promises about COVID-19 https://t.c…
 2020 Mar 26 01:14:32	2	an early #tbt from less than a month ago: Trump calls coronavirus Democrats' 'new hoax' https://t.co/iKxhUNF2cX via @nbcnews
 2020 Mar 26 01:14:32	2	RT @frankgatto161: When Trump comes into a room what song should be playing?
 2020 Mar 26 01:14:32	2	"RT @NewDayForNJ: Calling all New Jersey Republicans!
Please sign attached ballot petition to ensure I’m on the NJ GOP Primary ballot on Jun…"
 2020 Mar 26 01:14:32	1	RT @gabrielsherman: Cable news is giving Trump free airtime. Repeat of 2016 all over again.
 2020 Mar 26 01:14:32	2	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:32	2	RT @JoeBiden: In times of crisis, American presidents have always stepped up to meet the moment. But all we've gotten from Donald Trump are…
 2020 Mar 26 01:14:32	2	RT @up_weekly: Eye Ball Sack Soros😲 Bankrolls Ads to Attack Trump Over Coronavirus Crisis In Key States🤬. Raise your hand if you would love…
 2020 Mar 26 01:14:32	1	RT @jbouie: read this and remember that trump is holding up aid to new york out of spite over criticism from the state’s leadership
 2020 Mar 26 01:14:32	1	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:14:32	2	@Viva_la_Snowman @briantylercohen Lol I’d make more money off publicity  than a loss on a lawsuit if a government o… https://t.co/5Ko30JKGcd
 2020 Mar 26 01:14:32	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:14:32	2	RT @ddiamond: EXCLUSIVE: White House national security officials prepared a “pandemic playbook” — a step-by-step guide to ensure testing, c…
 2020 Mar 26 01:14:32	2	RT @JustinFrankMD: @gtconway3d Even that is a projection, I.e. the very Trump presidency is a hoax. He is president in name but not in func…
 2020 Mar 26 01:14:32	2	@RadioFreeTom **side effects from fully funding and protecting Americans may include Trump's election loss
 2020 Mar 26 01:14:32	2	RT @emptywheel: As you read about how Trump failed to follow the pandemic playbook--which offered yes or no questions to answer with proper…
 2020 Mar 26 01:14:32	2	RT @DeanObeidallah: @realDonaldTrump Trump should be charged with manslaughter if he misleads good Americans to ignore the warnings of Drs…
 2020 Mar 26 01:14:32	2	"RT @tokcem: Trump, sevmediği bazı muhalif gazetecilerden bilgi/belge sakladı.
Gazeteciler Trump’a dava açtı.
Beyaz Saray davaya itiraz etti…"
 2020 Mar 26 01:14:32	2	Kanye West discusses his support for Donald Trump https://t.co/1baZffeFHn
 2020 Mar 26 01:14:32	2	RT @nahaltoosi: SCOOP: We obtained the detailed National Security Council “pandemic response playbook” left by the Obama team for the Trump…
date	label	text
 2020 Mar 26 01:14:43	2	RT @ChrisJZullo: @realDonaldTrump Donald Trump knew in January dangers of Coronavirus. Didn’t buy, produce mass tests. Didn’t push social d…
 2020 Mar 26 01:14:43	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:14:43	2	@ZacksJerryRig @realDonaldTrump Trump seems to scratch at level 1 with deeper grooves at level 2.
 2020 Mar 26 01:14:43	2	"RT @RyanAFournier: President Trump should not sign this bill if it includes the following: 

- $25M for the Kennedy Center
- $350M for Migr…"
 2020 Mar 26 01:14:43	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:43	2	RT @JoyceWhiteVance: The outgoing Obama team gave the Trump team a pandemic playbook. If they’d followed it, the guidance questions would h…
 2020 Mar 26 01:14:43	2	@LaOximoron No mi amor @LaOximoron .... esto es bull shit..... le apuesto a q Trump tiene razón y mi Presidente… https://t.co/KOr2kvERLU
 2020 Mar 26 01:14:43	2	"RT @morethanmySLE: This is WHY we need #DoctorsOnlyPressConferences 

NOT A TRUMP RALLY DISGUISED AS INFORMATION!"
 2020 Mar 26 01:14:43	2	RT @Lrihendry: Anyone else notice how Democrats wanted to help illegals but didn’t want to give a hand up to businesses to keep people empl…
 2020 Mar 26 01:14:43	2	Then when POTUS opens up America, Pelosi and the Dems will bash Trump for opening up to early or too late! The Democratic Party is DEAD !
 2020 Mar 26 01:14:43	2	"RT @weemac47: And US gets Trump's ""Fill the churches"". https://t.co/0tlWpMMfg5"
 2020 Mar 26 01:14:43	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:14:43	2	RT @jsolomonReports: Breaking: Bahrain says drug touted by Trump as possible treatment for coronavirus is working effectively on its patien…
 2020 Mar 26 01:14:43	2	RT @NolteNC: Trump is deliberately holding these pressers during prime time to expose how awful the media are to the world. He’s doing it f…
 2020 Mar 26 01:14:43	2	@essenviews If it were me I'd tell him to call Trump
 2020 Mar 26 01:14:43	2	RT @JoeBiden: In times of crisis, American presidents have always stepped up to meet the moment. But all we've gotten from Donald Trump are…
 2020 Mar 26 01:14:43	2	"RT @JackPosobiec: Reporter: How many deaths are acceptable?

Trump: None. To me? None."
 2020 Mar 26 01:14:43	1	RT @joncoopertweets: The Trump campaign issued a cease and desist letter demanding that TV stations stop airing this ad. Watch it and you’l…
 2020 Mar 26 01:14:43	2	"RT @nancyleong: ""What would you think if, when your governor asked the federal government for the disaster assistance that Congress has pro…"
 2020 Mar 26 01:14:43	2	RT @fred_guttenberg: .@JoeBiden won.  He is the only one who Americans want to take on Trump.  I am pleased to hear he is done with these p…
 2020 Mar 26 01:14:43	1	If they did get the extra money for the House of Representatives, it's likely to pay the expensive Lawfare lawyers… https://t.co/OFyVrF46CM
 2020 Mar 26 01:14:43	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:43	2	RT @mikefarb1: Please Retweet for you know. Trump.
 2020 Mar 26 01:14:43	2	RT @michaelschweitz: @IlhanMN This wasn’t helpful criticism and you know it. He IS going to be the nominee and you are helping Trump with t…
 2020 Mar 26 01:14:43	2	"RT @dennygirltwo: Dear President Trump Dear .@GOP HOUSE &amp; GOP SENATE!

 AMERICA begs U2 PLEASE make sure the TWO TRILLION $$$ BILL has no s…"
 2020 Mar 26 01:14:43	2	RT @natsecaction: BREAKING: More than 100 national security experts—including retired military officers, former Defense Department leaders,…
 2020 Mar 26 01:14:43	2	"RT @likebutterfield: Priorities USA Action is responsible for the content of this ad.

Donald Trump is responsible for the consequences of…"
 2020 Mar 26 01:14:43	2	RT @TweetingYarnie: The only explaination for this is, Joe Biden's memory is failing him. He must withdraw from the race and Bernie Sanders…
 2020 Mar 26 01:14:43	2	"RT @smalltownandrew: Michael Rapaport Viciously Attacks Donald Trump’s Wife Melania, Calls FLOTUS ‘Dumb FKC,’‘Dumb Animal’

This guy is dis…"
 2020 Mar 26 01:14:43	2	RT @danielsgoldman: Does Trump plan to require that anyone who returns to work must test negative for #COVID19? Because otherwise, the soci…
 2020 Mar 26 01:14:43	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:14:42	2	RT @eugenegu: @realDonaldTrump I mean, Trump created the very reality TV atmosphere we live in and now complains about it.
 2020 Mar 26 01:14:42	2	RT @RichardEngel: The Coronavirus Is the Worst Intelligence Failure in U.S. History, and It's All Trump's Fault https://t.co/A5gPJLSJsI
 2020 Mar 26 01:14:42	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:42	2	RT @ChrisCuomo: What is clear is that this is not true. What us unclear is why trump continues to deceive and why his supporters and republ…
 2020 Mar 26 01:14:42	2	RT @SeanMcCarthyCom: A nurse at a NYC hospital where they are wearing trash bags as protection has just died of coronavirus. Trump’s refusa…
 2020 Mar 26 01:14:42	2	"@tylerleslie2 Lmao yep

A Trump version of ""this old house"""
 2020 Mar 26 01:14:42	2	RT @ben_ILL_son: Ele não está a ver que o amigo dele Trump já mudou de opinião? https://t.co/C8Ru2LFmws
 2020 Mar 26 01:14:42	2	@itsJeffTiedrich @realDonaldTrump O Jeffy u just described yourself.  You know you are in love with Trump admit it… https://t.co/p2cRc3N3zI
 2020 Mar 26 01:14:42	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:42	2	"RT @TheRISEofROD: Democrat Mayor &amp; Governor response to Chinese Virus:

Blame Trump

Shut down economy

Ban gun sales

Release prisoners

B…"
 2020 Mar 26 01:14:42	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:42	1	RT @AdamParkhomenko: The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q…
 2020 Mar 26 01:14:42	2	"RT @OliverStuenkel: Novo coronavirus é ""a maior falha de inteligência da história dos EUA, pior que Pearl Harbor -- e o culpado é Donald Tr…"
 2020 Mar 26 01:14:42	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:14:42	2	RT @JoyceWhiteVance: The outgoing Obama team gave the Trump team a pandemic playbook. If they’d followed it, the guidance questions would h…
 2020 Mar 26 01:14:42	2	RT @brithume: And wait till you read here how the AP botched its report on the couple who drank fish tank cleaner. All about Trump, of cour…
 2020 Mar 26 01:14:42	2	RT @Prysmith: @MikeJoPro It doesn't matter what I think. Trump is in power and within the limits of the Constitutional constraints on him (…
 2020 Mar 26 01:14:42	2	RT @dbongino: The Democrat Governor would rather see mass suffering than to let doctors prescribe Plaquenil for Wuhan Virus victims. All be…
 2020 Mar 26 01:14:42	2	"RT @MsAvaArmstrong: is this the world you want? 
violence, riots, lawlessness, open borders? 
homeless sleeping on streets? 
disease, fleas…"
 2020 Mar 26 01:14:42	2	RT @scrowder: We fact-check the media's war on chloroquine, a promising treatment for the Chinese Virus. Spoiler: No, Trump didn't tell peo…
 2020 Mar 26 01:14:42	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:42	2	RT @SadieTNResist: Trump suggests how nice a governor is to him could impact federal aid to states for coronavirus. If the governors don’t…
 2020 Mar 26 01:14:42	2	RT @NoahBookbinder: Even amid a pandemic, the Trump administration is reportedly continuing its “loyalty purge” and transferring a top DHS…
 2020 Mar 26 01:14:42	2	"RT @donwinslow: Trump never gave his taxes.

Trump's children have never had to testify in open session

Trump was never deposed on camera…"
 2020 Mar 26 01:14:42	2	RT @sappientissimus: If hospitals don't have masks and ventilators, shouldn't we be questioning the hospital instead of Trump?
 2020 Mar 26 01:14:42	2	"RT @PopCrave: Cardi B calls out celebrities &amp; the government:

“If [Trump] is saying ‘if you don’t have any symptoms of the Coronavirus do…"
 2020 Mar 26 01:14:42	2	RT @Lrihendry: @realDonaldTrump I agree with President Trump! https://t.co/gqIGljgMpn
 2020 Mar 26 01:14:42	1	RT @briantylercohen: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:14:42	2	RT @gugachacra: Bolsonaro não é Trump. Sua estratégia para combater a pandemia não é a mesma do presidente dos EUA. No Brasil e nos EUA, pa…
 2020 Mar 26 01:14:42	2	Trump's 'always hit back' ethos doesn't rest, even during a global pandemic https://t.co/RMaLJE6r8q
 2020 Mar 26 01:14:42	2	RT @zachdcarter: Vote it down. https://t.co/jtbFPmkFXf
 2020 Mar 26 01:14:42	2	RT @BillKristol: “It’s come to this: Trump is treating each of our 50 states as individual contestants on “The Apprentice”—pitting them aga…
 2020 Mar 26 01:14:42	2	"RT @Amy_Siskind: I need us all to take this in:  the state of Ohio has stopped reporting unemployment claims at Trump’s request.  

Trump i…"
 2020 Mar 26 01:14:42	2	"RT @w_terrence: The Democrats are willing to Destroy America because they hate President Trump. 

WHAT A DISGRACE!"
 2020 Mar 26 01:14:42	2	@BreitbartNews I LOVE my President!!! Thank you President Trump!!! #Trump2020 #WWG1WGA
 2020 Mar 26 01:14:42	2	RT @jsolomonReports: Breaking: Bahrain says drug touted by Trump as possible treatment for coronavirus is working effectively on its patien…
 2020 Mar 26 01:14:42	2	@AlexWardVox @jaketapper @ChrisCuomo If he did.  I can guarantee it went over Trump's head
 2020 Mar 26 01:14:42	1	RT @briantylercohen: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:14:42	2	RT @gugachacra: Bolsonaro não é Trump. Sua estratégia para combater a pandemia não é a mesma do presidente dos EUA. No Brasil e nos EUA, pa…
 2020 Mar 26 01:14:42	1	RT @fred_guttenberg: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:14:42	2	"RT @JYSexton: Like other apocalyptic cults, the Cult of the Shining City is not afraid of mass death. 

They'll watch the stock market tick…"
 2020 Mar 26 01:14:42	2	RT @DisavowTrump20: BREAKING: in a newly-released poll of the South Carolina U.S. Senate race, Democrat Jaime Harrison is polling within th…
 2020 Mar 26 01:14:42	2	"@TXWFT @7wtc @briantylercohen @realDonaldTrump @POTUS What a dumb tweet.. Its always about the ""left"" isn't it? Noo… https://t.co/zDUyGutDRU"
 2020 Mar 26 01:14:42	2	"RT @RyanAFournier: President Trump should not sign this bill if it includes the following: 

- $25M for the Kennedy Center
- $350M for Migr…"
 2020 Mar 26 01:14:42	2	RT @NoahShachtman: NBC and CNN producers say they're through airing Trump's virus pressers. “We might take it from the top and then cut awa…
 2020 Mar 26 01:14:42	2	RT @TheRed_Shadow: Sueño con ese hermoso momento en que salga el Presidente Trump anunciando que la vacuna que crearon en los Estados Unido…
 2020 Mar 26 01:14:42	2	"RT @Neoavatara: I'm sorry, but I don't see the problem with Trump's consideration of opening up the economy.

He hasn't put a deadline. He…"
 2020 Mar 26 01:14:42	2	"RT @RussOnPolitics: @Yamiche I still don’t get why reporters just sit there as Donald Trump tells lie after lie. This encourages him.

He d…"
 2020 Mar 26 01:14:42	2	RT @nytimes: Tucked into the fine print of the $2 trillion U.S. stimulus package are a range of provisions that stand to benefit specific i…
 2020 Mar 26 01:14:42	2	RT @DemWrite: I'm hearing a number of folks who're feeling pretty confident that Trump &amp; the GOP are going to pay in November for this #COV…
 2020 Mar 26 01:14:42	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:14:42	2	"RT @AC360: Sen. Bernie Sanders slams Pres. Trump for suggesting the country could lift most coronavirus restrictions by Easter.

“You have…"
 2020 Mar 26 01:14:42	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:42	2	RT @DisavowTrump20: BREAKING: in a newly-released poll of the South Carolina U.S. Senate race, Democrat Jaime Harrison is polling within th…
 2020 Mar 26 01:14:42	2	"RT @TrumpsTaxes: Trump was handed a plan and he STILL failed. 

In time we will realize that he failed at a level that is difficult to comp…"
 2020 Mar 26 01:14:42	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:42	2	"RT @Amy_Siskind: I need us all to take this in:  the state of Ohio has stopped reporting unemployment claims at Trump’s request.  

Trump i…"
 2020 Mar 26 01:14:42	1	Trump Campaign Wants Coronavirus Ad Taken Down: Campaign Update https://t.co/Gh78t7n6wI
 2020 Mar 26 01:14:42	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:14:42	2	"RT @TheRickWilson: Governors, docs, and hospitals are begging for ventilators.

Trump is ragetweeting complaints about the media.

Nothing…"
 2020 Mar 26 01:14:42	2	"RT @Alyssa_Milano: Trump owns how many hotels in the US? And how many in NY in particular?

He should offer to turn them into hospitals unt…"
