name	rawTweet	date
Reginald P. Grant	ACFT tip: don't worry compo 2 and 3! You may never even be fielded the sets! https://t.co/OhfYi2D2p3	Feb 15 2020
SNAFU SGT	RT @sgtjanedoe: ACFT tip: your battalion has already lost the medicine balls so they need you to network with other units to see if anyone…	Feb 15 2020
☕️‼️Red Team Reader‼️☕️	"Stop complaining about the #ACFT.  You have had over a year of knowing is coming to prepare. 

All I hear now is complaining and #excuses"	Feb 15 2020
new decade, somehow worse rockies	@sgtjanedoe Our brigade keeps each bn’s acft equipment locked up in a connex on the other side of post and hasn’t d… https://t.co/cz2uNc3XUH	Feb 15 2020
XO of Space Force	ACFT tip:  don’t. https://t.co/6hVtpJnl7H	Feb 15 2020
GetBentbyFran ⭐️ ⭐️ ⭐️	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
SNAFU SGT	Loving the “stop complaining about the acft tweet” complaining about back pain from when your leadership pushed you… https://t.co/5BGpVR166y	Feb 15 2020
Suzanne curran	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Believe #WWG1WGA	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Chief	"@sgtholly @puckthepilot @mikeroweworks 1) 350-1
2) APFT/ACFT
3) Random shit BC wants
4) Rearrange the Connex
5) My real job
6) Family Time"	Feb 15 2020
Aaron Malerich	Diagnostic ACFT in less than an hour. Not feeling it today. Ugh.	Feb 15 2020
AmericaPatriot	@ArturoHolguin13 Ok, what test acft was this? &amp; I have a good collection of those instruments!	Feb 15 2020
Yolonda M Brown	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Maddie Blaney	RT @Palmo53: ACFT tip: scream into the void at our futile resistance to the immeasurably stupid	Feb 15 2020
badjujuu and 1,256 others.........	ACFT tip: if you're National Guard, have the scorecards already prefilled, because you know damn well your unit won… https://t.co/l7ztI0wssc	Feb 15 2020
J. Towns	ACFT tip: relax and just do your best.	Feb 15 2020
Donna Bell	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
PeaceMAKER Roars	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Air Hamburg arr: 20:50 from: FAB acft: E35L	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Austrian Airlines arr: 20:30 from: CPH acft: A320	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Austrian Airlines arr: 20:25 from: CPH acft: A320	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Austrian Airlines arr: 14:10 from: MAN acft: A319	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Great Dane Airlines arr: 12:40 from: AAL acft: E195 remarks: opf DX	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Great Dane Airlines arr: 12:40 from: AAL acft: E195	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:MHS Aviation arr: 11:45 from: AMS acft: D328	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Avcon Jet arr: 08:40 from: VKO acft: E35L	Feb 15 2020
🐾MilSpecOpsMonkey🐾	@joybird4u @photowhitehouse @realDonaldTrump @FLOTUS that is an exhaust duct. the rivets on the acft (helo) skin ma… https://t.co/0I43MNTzZg	Feb 15 2020
TheGrizz	ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left… https://t.co/OSzUtktUiL	Feb 15 2020
Plastic Straw Cartel Chief	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
WWBYD	@JessicaScott09 What I envisioned would happen when my Army colleagues first told me about the ACFT... https://t.co/yXPLM2pnl0	Feb 15 2020
K. Sridhar	"@CNN All these controversies are being stoked by the airlines. Will not be surprised if airlines bring ""premium cha… https://t.co/kBv8s8Yxj5"	Feb 15 2020
Steve	"RT @USArmy: .@KYNGrecruiting is the first #USArmy component to receive equipment for the Army Combat Fitness Test.

The @USNationalGuard wi…"	Feb 15 2020
Ahsan Bilal	RT @aftabgilani73: #Climatechange will increase mean temps at all airports&amp;affect acft performance.For a given runway length,airport elevat…	Feb 15 2020
🅲🅷🅰🆁🅻🅸🅴 🅳🅸🅴🆃🆉	"@SNAFU_Sara I was recently told: ""The ACFT is not even close to being official...you all need to prepare for it to… https://t.co/atGDjDuDCY"	Feb 15 2020
LOWI SPOTTER INFO	Special visitor today:Austrian Airlines arr: 20:30 from: CPH acft: A320	Feb 15 2020
Fredrick	RT @mil_ops: @joybird4u @photowhitehouse @realDonaldTrump @FLOTUS that is an exhaust duct. the rivets on the acft (helo) skin make it look…	Feb 15 2020
JamieJag ⭐️⭐️⭐️	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Karlen Morris	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
WalkingWithGod	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
ImogeneHolidayConnor	RT @CurtisWilson275: Thanks @fortjacksoncg for allowing me to take part in the new Army Fitness Combat Testing. Saluting our troops around…	Feb 15 2020
Shawn Rabbitt	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Suitable Soldier	Both so true, &amp; a shortcoming of #acft implementation. Compo 2&amp;3, FAOs, recruiters, others in remote assignments of… https://t.co/pzrwhpaHim	Feb 15 2020
AMIT BISWAS	@Chopsyturvey Xctly they should pursue more submarines as they can effectively tilt the balance during war rather Acft carrier...	Feb 15 2020
Douglas C. Sylvester	RT @VaNationalGuard: The Leg Tuck is the 5th event of the ACFT. It tests muscular strength and endurance and tests a Soldier's grip, should…	Feb 15 2020
AA6sends	Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most i… https://t.co/jiNeN4XBpl	Feb 15 2020
Mike Lavigne	RT @JamesMingus12: Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most import…	Feb 15 2020
SandyAndreas-Phault	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Theodore S Roosevelt MD PhD JD	@CaptainLives Snap ACFT will sort that out.	Feb 15 2020
Sheba Beta	RT @CurtisWilson275: Thanks @fortjacksoncg for allowing me to take part in the new Army Fitness Combat Testing. Saluting our troops around…	Feb 15 2020
swzsez@aol.com	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Cliff	Rocking my workout today the new Army Combat Fitness test in one month I will be ready to rock it. @USNationalGuard… https://t.co/xMEXK6Kilu	Feb 15 2020
WagonBurner	@mil_ops @joybird4u @photowhitehouse @realDonaldTrump @FLOTUS Hey monkey what’s the latest on A10? They gonna keep… https://t.co/XZk1AHHTZ0	Feb 15 2020
$tromboli Milkers	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
FORSCOM	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 15 2020
*Bird noise*	ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
Michael Deltenre	RT @JamesMingus12: Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most import…	Feb 15 2020
Trash Panda	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
E4Mafia Emeritus	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
t	"“Wow. How do you find the motivation to get up and run in the morning?”
Crippling fear of the ACFT and my dog is a crackhead."	Feb 15 2020
New Yorker	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
(Kat)harsis	ACFT Tip: Join the Air Force https://t.co/1W7lKEhC3w	Feb 15 2020
Erich Reimer	RT @ErichReimer: To be in the U.S. Army it's no longer acceptable to be in good shape - you have to be in peak physical condition. Loved it…	Feb 15 2020
Esteban Ayala	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
Elizabeth For TRUMP!	RT @ErichReimer: To be in the U.S. Army it's no longer acceptable to be in good shape - you have to be in peak physical condition. Loved it…	Feb 15 2020
Noah	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
Amber 💛	Grading this ACFT in this weather is for the birdddsssss .	Feb 15 2020
chartreuse greenbottle	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
Jack	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
An LT Has No Name	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 15 2020
The Intellectual Savage	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
Edgar Fuentes	@SgmTowns Since the implementation of the #ACFT post gyms are packed with soldiers trying to master the leg tuck...… https://t.co/evpUjwZGAK	Feb 15 2020
Edgar Fuentes	Since the implementation of the #ACFT post gyms are packed with soldiers trying to master the leg tuck... 😆 change… https://t.co/4DBseWZOdC	Feb 15 2020
Edgar Fuentes	@SNAFU_Sara Since the implementation of the #ACFT post gyms are packed with soldiers trying to master the leg tuck.… https://t.co/Sl3ZsqTc1S	Feb 15 2020
Stephanie Lineberry	RT @mil_ops: @joybird4u @photowhitehouse @realDonaldTrump @FLOTUS that is an exhaust duct. the rivets on the acft (helo) skin make it look…	Feb 15 2020
RPHFMVA	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 15 2020
John	RT @JamesMingus12: Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most import…	Feb 15 2020
MatrixDeleted ⭐⭐⭐	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Stacy	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
eglantine	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
FirebaseSamadhi	RT @Hatchetpacker83: @mil_ops @joybird4u @photowhitehouse @realDonaldTrump @FLOTUS Hey monkey what’s the latest on A10? They gonna keep the…	Feb 15 2020
W is for Winning⭐️⭐️⭐️	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Nick L V.3	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Lancia Stewart	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
Kim	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
BunkerGear_Gal	RT @__Ken_H: @JessicaScott09 ACFT tip: drop your resignation packet and join the Coast Guard. PT on your own for life!	Feb 15 2020
BunkerGear_Gal	RT @WTFIOGuy: @JessicaScott09 I took one ACFT, before I retired. One. I knew that our culture had to change when I couldn't feel my legs. 🤣	Feb 15 2020
BunkerGear_Gal	THIS is what I feel that ACFT administered to the BCAP candidates would look like. https://t.co/HgpXvP6cu1	Feb 15 2020
dave	"why workout when you can prepare for the end of the world the right way

https://t.co/8pr83lOpaZ"	Feb 15 2020
29th Inf. Div.	RT @VaNationalGuard: The Leg Tuck is the 5th event of the ACFT. It tests muscular strength and endurance and tests a Soldier's grip, should…	Feb 15 2020
YPAD ATIS	INFO X. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST APCH. QNH: 1014. RWY 23. TMP: 15. VIS: GREATER THAN 10… https://t.co/lAKl1BbgGj	Feb 15 2020
*Bird noise*	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 15 2020
Sharon Kuruvilla ↙️↙️↙️	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
Cap’n Brunch ™️ (Kап’н бранч)	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 15 2020
$ 🐐🇰🇭	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
U.S. Army Reserve	Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quar… https://t.co/lY9VOkvSrJ	Feb 15 2020
DS	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
USAFmom;igy6	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 15 2020
Justice Warrior 🦋	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 15 2020
Curious Viking	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
Oldguard12	RT @JessicaScott09: ACFT tip: start the retirement paperwork and leave the hoah shit for the young.	Feb 15 2020
TiciaMillerMcCloud	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Leigh	RT @Palmo53: ACFT tip: scream into the void at our futile resistance to the immeasurably stupid	Feb 15 2020
ArmyProperty	RT @poloniumman: @JessicaScott09 What I envisioned would happen when my Army colleagues first told me about the ACFT... https://t.co/yXPLM2…	Feb 15 2020
Greg Brook	@sgtjanedoe I literally saw one of the SFAB homies training for the ACFT today. He was doing some absird hang pull… https://t.co/sI69FKofzv	Feb 15 2020
RPHFMVA	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 15 2020
Douglas C. Sylvester	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 15 2020
Pete Parsons	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 15 2020
The Italian CSM	@facelessACE I haven't seen anyone fail the ACFT run that wasn't already doing so. That is all mental.	Feb 15 2020
YPAD ATIS	INFO B. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST APCH. TMP: 18. WND: 140/5. MAX TW 3 RWY 23. CLD: FEW02… https://t.co/FHStWIwD1E	Feb 15 2020
Teryn Zech	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 15 2020
U.S. Army Materiel Command	Soldiers &amp; leadership celebrated the addition of $350,000 of fitness equipment at the @CECOMAPG North Athletic Cent… https://t.co/lnbOBvwi9Z	Feb 15 2020
Tony '15	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
Penny 🇺🇸🇨🇱✝️🦁⌚️🖊📔	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 15 2020
Em	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
YPAD ATIS	INFO C. TMP: 20. CLD: FEW020 BKN028. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST APCH. RWY 23 &amp; 12 FOR ARR… https://t.co/gwsrHxtsu4	Feb 15 2020
Marlian Scott	"RT @USArmy: The #ACFT stressing you out? 

@USAPHC has tips to ""train smart:""

✅ Gradually increase the challenge to your body over time
✅…"	Feb 15 2020
YPAD ATIS	INFO D. RWY 23. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST APCH. TMP: 20. VIS: GREATER THAN 10 KM. WND: 1… https://t.co/HLiTM5dEcO	Feb 15 2020
Mike Moore, DO	RT @JamesMingus12: Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most import…	Feb 15 2020
Austin Scott Miller	RT @USArmyReserve: Multiple locations across the 81st Readiness Division’s footprint received the initial fielding of the new #ACFT equipme…	Feb 15 2020
The Robo-Dick Repairman	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
Austin Scott Miller	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 15 2020
Ryan Mannina	Great context. Training is about preparing for a test, but not the ACFT. Close combat will be the ultimate test. https://t.co/wuo9PPgfAM	Feb 15 2020
Chris Peterson	"RT @ArmyMateriel: Soldiers &amp; leadership celebrated the addition of $350,000 of fitness equipment at the @CECOMAPG North Athletic Center!

T…"	Feb 15 2020
Michael Crespo	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 15 2020
Ginger Swift	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 15 2020
SNAFU SGT	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 15 2020
